service,event,endpoint,method,user_id,ip,status_code,latency_ms,timestamp,user,session_id,commit_hash,filename,mime_type,email,query,duration_ms,level,label,message,reason,key,table,rows_count,action,file_count,time_window_min,exception_type,stack_trace,secret_name,detected_mime,attempt_count,path,locations,time_diff_sec
db-monitor,query_executed,,,,,,,2025-09-02 10:17:45,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:50:20,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 12:14:23,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 12:20:06,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
file-service,file_upload,,,,,,,2025-09-02 11:09:05,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 11:36:44,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:39:24,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:05:08,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:17:20,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:02:44,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:53:01,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:12:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:30:41,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:37:04,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:24:25,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:41:03,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:58:42,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 10:26:51,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:53:22,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:10:20,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:27:42,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,download_spike,,,,198.51.100.40,,,2025-09-02 11:38:21,,,,,,,,,,anomaly,,,,,,,150.0,1.0,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 10:07:45,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:33:02,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:27:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:23:20,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 11:39:00,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:18:01,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:50:03,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 15:15:02,,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:37:24,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:17:23,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:19:24,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:33:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 12:20:56,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:32:34,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:03:23,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:33:00,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:11:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 15:09:20,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:42:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:33:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:56:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 10:51:47,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:49:03,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:48:43,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
payment-api,failed_payment_attempts,,,,,,,2025-09-02 10:09:15,fraudster1,,,,,,,,,anomaly,,,,,,,,,,,,,5.0,,,
file-service,file_upload,,,,,,,2025-09-02 15:20:43,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:55:04,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:14:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 15:10:25,,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 15:18:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 11:28:30,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:39:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:16:44,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:56:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:34:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:48:20,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:02:01,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:41:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 11:21:09,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:22:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:47:44,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:10:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 12:08:31,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:02:01,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:27:03,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:05:40,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:23:03,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:54:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:38:43,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:33:04,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:37:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 10:58:37,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:13:22,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:40:43,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:01:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:07:22,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:38:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:22:04,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:40:57,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:08:00,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:44:42,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:13:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:33:40,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:00:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:37:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:52:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:17:02,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
geo-monitor,suspicious_access,,,,,,,2025-09-02 10:50:10,jane.doe,,,,,,,,,anomaly,,,,,,,,,,,,,,,"['US','China']",45.0
db-monitor,query_executed,,,,,,,2025-09-02 12:27:00,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:41:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 11:04:17,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:45:44,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:36:00,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:56:20,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 15:24:02,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:29:00,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:30:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 12:05:51,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:25:04,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:35:01,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 10:10:15,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:05:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:47:05,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:12:24,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:54:44,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:00:01,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:09:24,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:16:01,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
api-auth,password_reset_request,,,,,,,2025-09-02 12:41:22,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:31:44,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 10:16:45,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:07:40,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:07:24,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:47:43,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:57:03,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 10:31:50,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:08:40,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:10:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:24:41,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:50:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:12:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:15:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 11:07:35,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 10:23:33,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:34:04,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:24:03,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 15:20:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:01:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:47:42,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:32:44,,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:28:05,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:15:23,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:47:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 10:59:28,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 10:46:58,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:09:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:19:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:06:42,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:44:43,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 10:42:45,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
file-service,file_upload,,,,,,,2025-09-02 10:13:20,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
payment-api,failed_payment_attempts,,,,,,,2025-09-02 10:14:21,fraudster1,,,,,,,,,anomaly,,,,,,,,,,,,,5.0,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:16:42,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:06:04,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:36:05,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:19:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:10:25,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:17:24,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-frontend,unusual_navigation,,,,,,,2025-09-02 11:11:50,john.smith,,,,,,,,,anomaly,,unauthorized_access,,,,,,,,,,,,/admin/settings,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:35:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:53:20,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:21:23,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:04:44,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 10:53:40,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:44:00,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:06:23,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:02:25,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:14:24,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:12:03,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:23:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 11:03:29,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:52:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:52:25,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:59:44,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:38:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,rate_limit_violation,/api/v1/search,,,198.51.100.30,429.0,,2025-09-02 10:13:24,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:31:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:31:42,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:29:43,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:31:40,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:07:01,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:53:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:03:00,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:13:43,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:54:02,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:08:23,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 10:17:47,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 10:20:51,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 11:26:58,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:08:21,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:11:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:18:20,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:49:25,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 12:16:01,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:30:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:59:02,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:08:04,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
